t,v
0.3330066601332027,-1.3729163287282289
0.3340066801336027,-1.3424964627309002
0.3350067001340027,-1.4035747063462303
0.3360067201344027,-1.3643058901585208
0.3370067401348027,-1.3915038846204002
0.3380067601352027,-1.3680101261203481
0.3390067801356027,-1.3985758019163639
0.34000680013600276,-1.3497847959090674
0.34100682013640277,-1.347221378089733
0.34200684013680277,-1.3832512797446805
0.3430068601372028,-1.3920597978161942
0.3440068801376028,-1.3667081501544447
0.3450069001380028,-1.3701077975664933
0.3460069201384028,-1.3876806234248058
0.3470069401388028,-1.379483943131582
0.3480069601392028,-1.4192204475592676
0.3490069801396028,-1.3451107734413952
0.3500070001400028,-1.3367302102108376
0.3510070201404028,-1.3771843516862727
0.35200704014080286,-1.3782197033904549
0.35300706014120287,-1.385736368276656
0.35400708014160287,-1.3846522354850193
0.3550071001420029,-1.3610640756224077
0.3560071201424029,-1.3722255112181085
0.3570071401428029,-1.383817476390975
0.3580071601432029,-1.375496703582278
0.3590071801436029,-1.3419374812205636
0.3600072001440029,-1.4160651431845046
0.3610072201444029,-1.4029087015262307
0.3620072401448029,-1.400675923188114
0.3630072601452029,-1.3882516341478581
0.3640072801456029,-1.36633775026306
0.36500730014600297,-1.3931137123425796
0.36600732014640297,-1.4019708549693861
0.367007340146803,-1.4031801071592653
0.368007360147203,-1.380449727462908
0.369007380147603,-1.4059921262250437
0.370007400148003,-1.4206820188811466
0.371007420148403,-1.4153735017981994
0.372007440148803,-1.4025067825640072
0.373007460149203,-1.410922452800482
0.374007480149603,-1.4256909466147876
0.375007500150003,-1.362520503543635
0.376007520150403,-1.4226184616964719
0.377007540150803,-1.4277499846148802
0.37800756015120307,-1.4493512157263044
0.3790075801516031,-1.3710261991235972
0.3800076001520031,-1.393200563581595
0.3810076201524031,-1.3900048499536655
0.3820076401528031,-1.396498725358303
0.3830076601532031,-1.4620986250506285
0.3840076801536031,-1.4071059459565076
0.3850077001540031,-1.4074017920741948
0.3860077201544031,-1.4418457389835735
0.3870077401548031,-1.4120909343517105
0.3880077601552031,-1.4122077772971031
0.3890077801556031,-1.4003135448846722
0.3900078001560031,-1.4194370220288983
0.3910078201564032,-1.4283167193836934
0.3920078401568032,-1.4190123042000538
0.3930078601572032,-1.4247265352951801
0.3940078801576032,-1.4651741533531009
0.3950079001580032,-1.4301301480891295
0.3960079201584032,-1.3698350436932358
0.3970079401588032,-1.4221164611513735
0.3980079601592032,-1.4477055768514155
0.3990079801596032,-1.4038676385706206
0.4000080001600032,-1.4412176411124085
0.4010080201604032,-1.4397041645046524
0.4020080401608032,-1.4297053451890234
0.4030080601612032,-1.4279028448423308
0.4040080801616033,-1.4534894000247605
0.4050081001620033,-1.4253059761740405
0.4060081201624033,-1.427821958453269
0.4070081401628033,-1.4079504915664187
0.4080081601632033,-1.4417952547527397
0.4090081801636033,-1.4253705985230885
0.4100082001640033,-1.445947035108325
0.4110082201644033,-1.4037388711525576
0.4120082401648033,-1.4087062631384593
0.4130082601652033,-1.4509404483134967
0.4140082801656033,-1.4241416055960783
0.4150083001660033,-1.4551949616037743
0.4160083201664033,-1.4639951187122653
0.4170083401668034,-1.4125119742745698
0.4180083601672034,-1.4125988875129583
0.4190083801676034,-1.4746813623895023
0.4200084001680034,-1.4520245379583188
0.4210084201684034,-1.4588483296493753
0.4220084401688034,-1.4394729666290496
0.4230084601692034,-1.4727055278364272
0.4240084801696034,-1.4638293779591949
0.4250085001700034,-1.4894717691914527
0.4260085201704034,-1.4726012729134157
0.4270085401708034,-1.450339777637311
0.4280085601712034,-1.4549686583765191
0.4290085801716035,-1.4699273504402819
0.4300086001720035,-1.4614393756588984
0.4310086201724035,-1.4714394549310243
0.4320086401728035,-1.4557007014637668
0.4330086601732035,-1.4649379255480064
0.4340086801736035,-1.450913036796768
0.4350087001740035,-1.4511755067601868
0.4360087201744035,-1.4649979045927237
0.4370087401748035,-1.4828852582418037
0.4380087601752035,-1.4287420028395386
0.4390087801756035,-1.5058387057821099
0.4400088001760035,-1.4749543815723891
0.4410088201764035,-1.4889999604272457
0.4420088401768036,-1.4393221238870701
0.4430088601772036,-1.483596324875786
0.4440088801776036,-1.483728676583667
0.4450089001780036,-1.4820437259764636
0.4460089201784036,-1.4419314700718284
0.4470089401788036,-1.4522022365685108
0.4480089601792036,-1.5074711743365994
0.4490089801796036,-1.4422989300368454
0.4500090001800036,-1.4839278390980397
0.4510090201804036,-1.4593500379797264
0.4520090401808036,-1.4601350275156322
0.4530090601812036,-1.4833706962480444
0.45400908018160363,-1.4999961577234464
0.4550091001820037,-1.463037250729672
0.4560091201824037,-1.4725624112846278
0.4570091401828037,-1.4566162216542615
0.4580091601832037,-1.4509145349417303
0.4590091801836037,-1.470298300939823
0.4600092001840037,-1.497158876185887
0.4610092201844037,-1.4869643628470905
0.4620092401848037,-1.4677905705085932
0.4630092601852037,-1.517735410001624
0.4640092801856037,-1.4795014064038878
0.4650093001860037,-1.5069515464921117
0.46600932018640373,-1.482774395423423
0.46700934018680373,-1.4771953760329555
0.4680093601872038,-1.4985162330152715
0.4690093801876038,-1.4777426435480616
0.4700094001880038,-1.4903451018731226
0.4710094201884038,-1.5126487164269073
0.4720094401888038,-1.4848772711498486
0.4730094601892038,-1.4878583400238028
0.4740094801896038,-1.4885266192189968
0.4750095001900038,-1.5075220334448673
0.4760095201904038,-1.50099170144884
0.4770095401908038,-1.473837546682726
0.47800956019120383,-1.4931860736568934
0.47900958019160383,-1.4794268743077528
0.4800096001920039,-1.4902268453978502
0.4810096201924039,-1.5194760718840543
0.4820096401928039,-1.4828245814354328
0.4830096601932039,-1.5300936070100277
0.4840096801936039,-1.5076393732448843
0.4850097001940039,-1.5238143695634085
0.4860097201944039,-1.5225075490191726
0.4870097401948039,-1.5185492784747476
0.4880097601952039,-1.486054774870068
0.4890097801956039,-1.512013359933202
0.49000980019600393,-1.4792990047025476
0.49100982019640393,-1.500034057283575
0.49200984019680394,-1.5083388359166627
0.493009860197204,-1.5140935358897853
0.494009880197604,-1.496696679747908
0.495009900198004,-1.5141189025606276
0.496009920198404,-1.4871467027508543
0.497009940198804,-1.4797896169224407
0.498009960199204,-1.5135335555870342
0.499009980199604,-1.5371519138603322
0.5000100002000041,-1.5117831970527649
0.5010100202004041,-1.49323723821795
0.5020100402008041,-1.5336623238182603
0.5030100602012041,-1.5028592455707557
0.5040100802016041,-1.5161704169915255
0.5050101002020041,-1.5406869077079732
0.5060101202024041,-1.522116860369755
0.5070101402028041,-1.5582584658394705
0.5080101602032041,-1.4799834075707337
0.5090101802036041,-1.5302924677925631
0.5100102002040041,-1.553543331625275
0.5110102202044041,-1.5316098500463449
0.5120102402048041,-1.5075004807181926
0.5130102602052041,-1.5040580747902188
0.5140102802056041,-1.529920990550976
0.5150103002060041,-1.5360072052828235
0.5160103202064041,-1.5518757469602331
0.5170103402068041,-1.536348958816476
0.5180103602072041,-1.5336519893020415
0.5190103802076041,-1.5392465277721405
0.5200104002080042,-1.5162599373728323
0.5210104202084042,-1.5513690479220088
0.5220104402088042,-1.5261200006918825
0.5230104602092042,-1.5461904257801626
0.5240104802096042,-1.5018575890199355
0.5250105002100043,-1.5215935848093982
0.5260105202104043,-1.513380770747713
0.5270105402108043,-1.571450161356207
0.5280105602112043,-1.5144311723128245
0.5290105802116043,-1.523391696237379
0.5300106002120043,-1.5630741522143787
0.5310106202124043,-1.537110929524301
0.5320106402128043,-1.519607892396171
0.5330106602132043,-1.5683585137016078
0.5340106802136043,-1.5433709283510677
0.5350107002140043,-1.5067462736690493
0.5360107202144043,-1.5364793329376227
0.5370107402148043,-1.5862592787114291
0.5380107602152043,-1.5556580472604045
0.5390107802156043,-1.5634224979597804
0.5400108002160043,-1.5455330030772207
0.5410108202164043,-1.5455285779940058
0.5420108402168043,-1.5364509662708583
0.5430108602172043,-1.5619907082899764
0.5440108802176044,-1.545020181263024
0.5450109002180044,-1.5103994045382427
0.5460109202184044,-1.548403872455344
0.5470109402188044,-1.5444814642152476
0.5480109602192044,-1.493871388339491
0.5490109802196044,-1.5492168142226288
0.5500110002200044,-1.570714679319601
0.5510110202204045,-1.5603716407138883
0.5520110402208045,-1.5522695967066948
0.5530110602212045,-1.5507464867981724
0.5540110802216045,-1.5628169181714058
0.5550111002220045,-1.5800968831217628
0.5560111202224045,-1.5917097004219916
0.5570111402228045,-1.523986375776052
0.5580111602232045,-1.5318117915734304
0.5590111802236045,-1.5522772103090643
0.5600112002240045,-1.5593057302518774
0.5610112202244045,-1.5789405833110257
0.5620112402248045,-1.5483218676524695
0.5630112602252045,-1.5670478476083958
0.5640112802256045,-1.549023243216935
0.5650113002260045,-1.5604180075025362
0.5660113202264045,-1.5565706180167627
0.5670113402268045,-1.5998235049693121
0.5680113602272046,-1.5357474011256504
0.5690113802276046,-1.5959360665590072
0.5700114002280046,-1.5319142235827956
0.5710114202284046,-1.6124866665991504
0.5720114402288046,-1.5859432909763895
0.5730114602292046,-1.5493251015404286
0.5740114802296046,-1.567529790891343
0.5750115002300046,-1.5693446984791188
0.5760115202304046,-1.5796798208049023
0.5770115402308047,-1.5774336456230416
0.5780115602312047,-1.5518505709093915
0.5790115802316047,-1.5669792408096717
0.5800116002320047,-1.5647828426781556
0.5810116202324047,-1.6164108532982282
0.5820116402328047,-1.582135766829786
0.5830116602332047,-1.6078471629480484
0.5840116802336047,-1.5825596954740453
0.5850117002340047,-1.5968428171693716
0.5860117202344047,-1.5862267831213792
0.5870117402348047,-1.5626366602461712
0.5880117602352047,-1.5883966214088743
0.5890117802356047,-1.594024360054718
0.5900118002360047,-1.5993574778943302
0.5910118202364048,-1.6142269977129322
0.5920118402368048,-1.5529264516006174
0.5930118602372048,-1.577270234590285
0.5940118802376048,-1.5716915831915867
0.5950119002380048,-1.5546495102775564
0.5960119202384048,-1.5870898209243602
0.5970119402388048,-1.6070548735775434
0.5980119602392048,-1.5731628820500252
0.5990119802396048,-1.588683799056429
0.6000120002400048,-1.5899853328414153
0.6010120202404048,-1.5913692970403348
0.6020120402408049,-1.5880963159245272
0.6030120602412049,-1.6215103397797
0.6040120802416049,-1.602783568032048
0.6050121002420049,-1.5944659684013331
0.6060121202424049,-1.6459592309743933
0.6070121402428049,-1.6071823276051203
0.6080121602432049,-1.5852377982648054
0.6090121802436049,-1.5821241584026515
0.6100122002440049,-1.5732487765193646
0.6110122202444049,-1.600848917301811
0.6120122402448049,-1.5950883840866903
0.6130122602452049,-1.6264510522248776
0.614012280245605,-1.6063079378738072
0.615012300246005,-1.5920583930317413
0.616012320246405,-1.5910829228924603
0.617012340246805,-1.586048650285685
0.618012360247205,-1.629616987102795
0.619012380247605,-1.5980317434994762
0.620012400248005,-1.5918982679457634
0.621012420248405,-1.5797076474186977
0.622012440248805,-1.6051601286976784
0.623012460249205,-1.6373295496434255
0.624012480249605,-1.6227772400742189
0.625012500250005,-1.5841109522299524
0.626012520250405,-1.6489521851074196
0.627012540250805,-1.584195255550181
0.6280125602512051,-1.5757692795601816
0.6290125802516051,-1.600908948309173
0.6300126002520051,-1.6325384410850483
0.6310126202524051,-1.6084111385702509
0.6320126402528051,-1.6231606778142744
0.6330126602532051,-1.5844808804757562
0.6340126802536051,-1.623810731197262
0.6350127002540051,-1.5974578856787958
0.6360127202544051,-1.6495715078913376
0.6370127402548051,-1.6517932059169358
0.6380127602552051,-1.6061045144121602
0.6390127802556052,-1.616159931913182
0.6400128002560052,-1.6446032938019866
0.6410128202564052,-1.6071674540445184
0.6420128402568052,-1.5883878570701626
0.6430128602572052,-1.5813189593410575
0.6440128802576052,-1.628167835490498
0.6450129002580052,-1.5865967196769863
0.6460129202584052,-1.6112692079494078
0.6470129402588052,-1.6433612588477031
0.6480129602592052,-1.6035736606411704
0.6490129802596052,-1.6207644483270316
0.6500130002600052,-1.6326871062838015
0.6510130202604052,-1.6028985177451311
0.6520130402608052,-1.6235720737196135
0.6530130602612053,-1.6494986768085387
0.6540130802616053,-1.6221885494742203
0.6550131002620053,-1.6087156451499212
0.6560131202624053,-1.6630375268751176
0.6570131402628053,-1.591786902508781
0.6580131602632053,-1.6168208687901757
0.6590131802636053,-1.6259360146510269
0.6600132002640053,-1.6142198489409219
0.6610132202644053,-1.6478821219268762
0.6620132402648053,-1.6423005993822521
0.6630132602652054,-1.6427956443153366
0.6640132802656054,-1.6403453273147661
0.6650133002660054,-1.637139294120864
0.6660133202664054,-1.6109224123149568
0.6670133402668054,-1.5933000890150226
0.6680133602672054,-1.660356011535899
0.6690133802676054,-1.6202995526832578
0.6700134002680054,-1.636365190559235
0.6710134202684054,-1.6504448086220835
0.6720134402688054,-1.6285855645648097
0.6730134602692054,-1.622627541933193
0.6740134802696054,-1.6446395100650242
0.6750135002700054,-1.641339747803832
0.6760135202704054,-1.6537597487025835
0.6770135402708054,-1.6725968101936834
0.6780135602712054,-1.6000093215974416
0.6790135802716055,-1.6385087833773235
0.6800136002720055,-1.651518206332309
0.6810136202724055,-1.6413109792299372
0.6820136402728055,-1.6199420170020333
0.6830136602732055,-1.6617641700254284
0.6840136802736055,-1.6466183813160755
0.6850137002740055,-1.654028630562924
0.6860137202744055,-1.6427892686128405
0.6870137402748056,-1.640002122636937
0.6880137602752056,-1.6426198343427276
0.6890137802756056,-1.660484898531156
0.6900138002760056,-1.6505951168224797
0.6910138202764056,-1.6701009750384057
0.6920138402768056,-1.6144959327752837
0.6930138602772056,-1.6485931979991806
0.6940138802776056,-1.6447732643137358
0.6950139002780056,-1.6429278471134838
0.6960139202784056,-1.6951244927589144
0.6970139402788056,-1.6532718886839233
0.6980139602792056,-1.63192910021293
0.6990139802796056,-1.6152270335728267
0.7000140002800056,-1.6149396217457754
0.7010140202804056,-1.6745690756423992
0.7020140402808056,-1.646213750384698
0.7030140602812056,-1.6220670577691987
0.7040140802816057,-1.677128993539384
0.7050141002820057,-1.6903872592200861
0.7060141202824057,-1.670678396011827
0.7070141402828057,-1.6628465321548045
0.7080141602832057,-1.668702073002341
0.7090141802836057,-1.6245013720416794
0.7100142002840057,-1.6800097444660629
0.7110142202844058,-1.6711821751022202
0.7120142402848058,-1.6776591871495092
0.7130142602852058,-1.6850558648221678
0.7140142802856058,-1.6694867085612224
0.7150143002860058,-1.670242739822086
0.7160143202864058,-1.7016028002146781
0.7170143402868058,-1.6833022602867542
0.7180143602872058,-1.6538283545796086
0.7190143802876058,-1.685856456883928
0.7200144002880058,-1.6738822248534586
0.7210144202884058,-1.6593357085958023
0.7220144402888058,-1.6485419967514783
0.7230144602892058,-1.6713138581445537
0.7240144802896058,-1.6469725083421352
0.7250145002900058,-1.6542448522168383
0.7260145202904058,-1.6788643478403353
0.7270145402908058,-1.6988589172921897
0.7280145602912058,-1.6737862822066922
0.7290145802916058,-1.6595693936825546
0.7300146002920059,-1.705152897534258
0.7310146202924059,-1.66286156884809
0.7320146402928059,-1.6518600947895046
0.7330146602932059,-1.6493217871409027
0.734014680293606,-1.6751687181731032
0.735014700294006,-1.6601348477252116
0.736014720294406,-1.6592413605079062
0.737014740294806,-1.6723982403338609
0.738014760295206,-1.6353940964794378
0.739014780295606,-1.6839664893775013
0.740014800296006,-1.66564500289357
0.741014820296406,-1.695263290399458
0.742014840296806,-1.7035631178657689
0.743014860297206,-1.6863265565122476
0.744014880297606,-1.6795797858257788
0.745014900298006,-1.6774957666473838
0.746014920298406,-1.6629657519889296
